peak_position,peak_height,peak_width_fwhm,total_area,entrance_area,tail_area,entrance_to_peak_ratio,pre_peak_slope,post_peak_slope,signal_mean,signal_std,label
14.849498327759198,1.0,1.6053511705685626,4.860619624289938,3.0915228255439833,1.670746387633858,0.6360347165325805,0.04140680802728534,-0.041114997202369864,0.16193384268505695,0.18071303737082348,normal
14.247491638795987,1.0,1.7056856187290972,4.777865455386891,2.929139763806141,1.7486979246298424,0.6130645139641939,0.03196884399484303,-0.04062570480675114,0.1591366185922949,0.18090937975753377,normal
14.147157190635452,1.0,2.207357859531772,4.872836035943053,2.956366511698537,1.816868005699709,0.6067034657610185,0.028589669288672837,-0.030716999247192643,0.16229017116792632,0.20131304867733033,normal
15.250836120401338,1.0,2.107023411371239,5.092409462154162,3.171081124188926,1.8246595822112452,0.6227074132850279,0.04380855543089266,-0.02278501764809233,0.16972364028168627,0.19250836599063303,normal
14.749163879598662,1.0,1.8060200668896318,5.501747419375478,3.422806637618336,1.9792129283194102,0.6221308206447506,0.02635101711048362,-0.040017527385019666,0.18331975258559008,0.18325840084907197,normal
15.250836120401338,1.0,2.4080267558528448,5.4399906337169055,3.3800617006207543,1.9601263470259083,0.6213359411043639,0.025704058203807077,-0.027732905023355302,0.18117517908911016,0.20780606738094204,normal
15.351170568561873,1.0,2.107023411371239,5.159763932836462,3.151623933036242,1.909345528201245,0.6108077759853833,0.042245736304465174,-0.020657829042682076,0.17182073649930918,0.19943708096451154,normal
15.551839464882944,1.0,2.3076923076923066,5.427175055931219,3.2350114518252204,2.0941210948189446,0.5960764887607013,0.029310672222292132,-0.014984545998245035,0.18076497756228824,0.20354896801388053,normal
14.548494983277592,1.0,2.1070234113712374,5.73463966326113,3.5101825194316083,2.1244734262522096,0.6121016707130581,0.018118698969575853,-0.032815023594627644,0.19100847351776373,0.20083453619428146,normal
15.953177257525084,1.0,1.8060200668896318,5.553972162977988,3.705301963569101,1.7484860530551938,0.667144496618292,0.018179743240786993,-0.05162952322779346,0.1850417850807453,0.18532628233275575,normal
14.347826086956522,1.0,2.006688963210703,4.806929837443131,2.9052079718676938,1.8033442800858253,0.6043791088094251,0.03925459777356581,-0.031020723880449207,0.16014953213163888,0.1956294538682898,normal
14.347826086956522,1.0,2.2073578595317738,5.6389883751463685,3.3178947576053606,2.2225358944547247,0.5883847485198717,0.03274919810878758,-0.020972167538377717,0.18791133323660997,0.19470804726544716,normal
15.953177257525084,1.0,2.4080267558528448,5.674136404769573,3.5254963240241217,2.049847875562417,0.6213273830427002,0.031027944335630296,-0.02361534265650731,0.18895388484042813,0.20222212948294815,normal
14.849498327759198,1.0,2.006688963210703,5.044871570578756,3.050646902883982,1.896131937542615,0.604702589471332,0.03286035051847016,-0.030008759824141817,0.1680376492479328,0.19102084671508976,normal
15.85284280936455,1.0,2.006688963210701,5.39723259501074,3.37882671203848,1.9215427314521403,0.6260294793550076,0.04619030953129648,-0.023364831294277622,0.17976622171946868,0.19058468783492602,normal
14.147157190635452,1.0,2.1070234113712374,4.965895516778064,2.922692110242732,1.9448941343013726,0.5885528802970987,0.04751263807583397,-0.016240271919207183,0.16536076156968452,0.19872334082416357,normal
15.050167224080267,1.0,2.207357859531772,5.622315155018191,3.3542661923655177,2.1685487407596744,0.5965987496761139,0.03216280156072717,-0.015936632676515926,0.18729281933919262,0.19994512018186344,normal
15.150501672240804,1.0,1.5050167224080262,5.14735773955279,3.2725145356067116,1.775758875393123,0.6357659017605538,0.03852963427395277,-0.04003791340739358,0.17150914227896213,0.1752931877325233,normal
15.45150501672241,1.0,2.408026755852843,5.574634922010489,3.4355566147351624,2.039487905452883,0.6162836960953574,0.0232461465157374,-0.021966200558280625,0.18560930575113352,0.20318003004613033,normal
15.45150501672241,1.0,1.9063545150501682,5.329870705363739,3.3032148076510484,1.929460963575461,0.6197551478513519,0.049564099307430956,-0.019068540657588385,0.1775907283678972,0.18965734997944161,normal
14.949832775919733,1.0,2.5083612040133794,5.814873619369687,3.3631528867005622,2.354004311188007,0.5783707619920286,0.041443619287258524,-0.005970801043026519,0.19365273963508298,0.20708222099029555,normal
15.250836120401338,1.0,2.408026755852843,5.558134900057273,3.255601152209724,2.204085995027428,0.5857362604837894,0.038453031906797316,-0.008700080332305116,0.1851794613551662,0.20498268222010557,normal
15.45150501672241,1.0,2.2073578595317738,5.178674602884708,3.1842159037319275,1.8961299094110113,0.6148708206812866,0.02860579525164182,-0.02307770630677246,0.1723727828439334,0.20437630173859891,normal
14.147157190635452,1.0,2.3076923076923066,5.444044741009636,3.225036008371627,2.1197096881812474,0.5923970432287676,0.03734882704994484,-0.020547737181083804,0.1812773994580607,0.20601481355865953,normal
14.849498327759198,1.0,2.3076923076923066,5.296023914749301,3.099797924847505,2.0978807136819424,0.585306632704081,0.04254072929079093,-0.01822555598455915,0.1764178424513159,0.19974934704640254,normal
14.448160535117058,1.0,1.8060200668896318,5.017459845646165,3.06673290769662,1.852425638859393,0.6112122471187338,0.03981350980364291,-0.041497343151904786,0.16712921511260126,0.18543593493028215,normal
15.953177257525084,1.0,2.5083612040133794,6.019421088018025,3.8255577047454667,2.0941958226705006,0.6355358178421684,0.013280324005420762,-0.029939312417311913,0.2005623676220533,0.20565501120837942,normal
15.150501672240804,1.0,2.107023411371239,5.122858379016165,3.101763349791275,1.9218133510618833,0.6054751312062403,0.0345339796153038,-0.02253103589647072,0.17064766242943671,0.1978451571525609,normal
14.448160535117058,1.0,2.408026755852843,5.518622186667247,3.3087217722030267,2.1111311993102166,0.5995557694812303,0.02366124498780915,-0.030622610148476094,0.1838456654189041,0.20336205016206563,normal
14.247491638795987,1.0,2.207357859531772,5.5920398765263615,3.388999267209693,2.104222432515904,0.6060398962513867,0.028452181492663597,-0.024541363407035454,0.18624542476668893,0.20133437141675375,normal
14.247491638795987,1.0,1.7056856187290972,4.981319500158998,3.006752815377734,1.8747058140643682,0.6036056941696183,0.03651979121466933,-0.04466613823888081,0.1659191006650645,0.17960665534373088,normal
15.050167224080267,1.0,2.1070234113712374,5.164764487342907,3.343169646693868,1.7253853552006442,0.647303406426284,0.027599993582821482,-0.04440350343381085,0.17199022939205194,0.192578674410051,normal
15.85284280936455,1.0,1.7056856187290972,4.512822834479374,2.8791707403884925,1.5367643439273055,0.6379977334259018,0.05006128354902799,-0.04068822652151623,0.15026632369788093,0.1780217197600066,normal
15.652173913043478,1.0,1.7056856187290972,5.194848975199517,3.34005491179882,1.756175216282572,0.6429551517477144,0.04276212702220199,-0.03908713135253172,0.17308431055929352,0.18207919171096548,normal
15.85284280936455,1.0,2.408026755852841,5.273478871809308,3.460785499723083,1.713482727880213,0.6562623238271247,0.005898667473115094,-0.03703737124450868,0.17554821304216364,0.20913190831216624,normal
15.150501672240804,1.0,2.107023411371239,5.530664115309951,3.395453601707958,2.036131448381098,0.6139323470566133,0.041598639714440555,-0.019086797766574248,0.18427437101312288,0.19951722750784698,normal
14.147157190635452,1.0,2.1070234113712374,5.0671084006706675,3.0483430840872154,1.9190187099429885,0.601594211618238,0.0279057789468083,-0.029568709212591117,0.1687684121193169,0.20107996266078773,normal
14.147157190635452,1.0,1.5050167224080262,5.114319009462296,3.2369881363988227,1.7779464410172987,0.6329265205742852,0.03604833516967552,-0.05833791878929062,0.17040735013000932,0.17352402973539488,normal
15.752508361204013,1.0,1.9063545150501664,5.325996420812325,3.3082980350863087,1.9181692955544594,0.6211603938630819,0.034884885394155865,-0.029764468185339843,0.17741725197744382,0.18710541867982738,normal
15.652173913043478,1.0,1.705685618729099,5.307127925312585,3.3968413459538382,1.8111907339453412,0.6400526599542472,0.03456054255978895,-0.05194212349284048,0.17672281897625747,0.1756179336864456,normal
14.749163879598662,1.0,2.408026755852843,5.502407240016115,3.281764602305088,2.1230802869457683,0.5964234304291612,0.026392211324344373,-0.024413374351384465,0.1832813341093865,0.1989904726625235,normal
14.749163879598662,1.0,2.408026755852843,5.189454897208858,3.246318527819622,1.8445363111354796,0.6255606015460486,0.00940910331388467,-0.029748034845679318,0.17283082275726477,0.20873003365947143,normal
14.347826086956522,1.0,1.9063545150501682,4.936636075118773,3.1111126269102765,1.7267601996347113,0.6302090287676747,0.032607442352350094,-0.04170667889887012,0.1644366951430904,0.191069275825407,normal
14.648829431438127,1.0,2.006688963210703,5.550131207765923,3.4004095563380194,2.0511126633943975,0.6126719222362499,0.03400122123044806,-0.02655531742958126,0.18487626959090206,0.1925848253867918,normal
14.749163879598662,1.0,2.1070234113712374,5.622948600608204,3.343782595157311,2.1817226032222976,0.5946671100996663,0.041812353208854326,-0.014196085097915945,0.18723469580995045,0.19636598412339062,normal
15.250836120401338,1.0,1.505016722408028,5.21223963699884,3.4716757895410435,1.6404428044238974,0.6660621979525755,0.02524509194297129,-0.06817667176658826,0.1737120471429152,0.17755175275634774,normal
14.949832775919733,1.0,1.8060200668896336,5.670387707232829,3.5342749592376586,2.0362432648586712,0.6232862973560431,0.04274942709918239,-0.036622760836459343,0.18895488218817968,0.17780801433910104,normal
15.953177257525084,1.0,2.1070234113712374,5.1161968219951754,3.4331917746676206,1.584466008142758,0.6710437251430306,0.004073042716987186,-0.04686839598156867,0.1703713127957533,0.200168204930849,normal
14.849498327759198,1.0,2.006688963210701,5.4984339576856325,3.4368770449256543,1.961780655679289,0.6250647131073698,0.029052851691579496,-0.036422570483699145,0.18313649780571378,0.19061706731311848,normal
14.548494983277592,1.0,1.7056856187290972,4.7805980615668595,3.001258188432227,1.680289414298675,0.6277997332452487,0.03657873054530938,-0.04718634482978481,0.15924735071650317,0.1829504217837321,normal
16.05351170568562,1.0,1.5050167224080262,4.928965886785136,3.2373672672563862,1.5921972742887531,0.6568045592036181,0.035660686614239843,-0.055037684517099894,0.1642433319357806,0.17235860896263688,normal
15.551839464882944,1.0,1.4046822742474898,4.498017246633205,2.898762178656372,1.501169914762678,0.6444533266700256,0.05663847493225431,-0.05421321752379937,0.14989483133580941,0.16817414826234292,normal
15.85284280936455,1.0,2.207357859531772,4.952347932372446,3.1173229055269696,1.7366012835638944,0.6294636296695206,0.030231192220142276,-0.03239647730769448,0.16487773887379092,0.19886629529863703,normal
14.949832775919733,1.0,1.4046822742474916,4.883626176531783,3.2722706731625024,1.512333846999182,0.6700493760593955,0.03411124060089674,-0.07151870598136087,0.16264571739232758,0.17252796379171068,normal
15.551839464882944,1.0,2.3076923076923084,5.542540527763142,3.5050850317896267,1.9382868682236074,0.632396824813442,0.019540920574164723,-0.03637634561483929,0.18464397375280625,0.20249328469489017,normal
14.147157190635452,1.0,1.9063545150501682,5.0993858510476855,2.8841882330794135,2.1185344605238168,0.5655952141611822,0.05715722853915008,-0.021818142129851958,0.16980953465523518,0.18675186873073632,normal
15.250836120401338,1.0,1.4046822742474916,5.004800019992372,3.235643935065243,1.6701104147390369,0.6465081364876726,0.053722036188482744,-0.05231115706364298,0.1668070516196075,0.17316529721301863,normal
15.050167224080267,1.0,2.006688963210703,5.007859331127532,3.050661235898999,1.858237641259945,0.6091747059123084,0.03859344150068851,-0.02562221939590579,0.16678195181988012,0.19116504093693729,normal
15.652173913043478,1.0,1.505016722408028,4.45337352054799,2.843320236702066,1.5121070216542183,0.6384643513382479,0.05548024008041626,-0.04321793716275366,0.14841602677328644,0.17397451921512302,normal
14.949832775919733,1.0,1.5050167224080262,4.589357767933313,2.906916365948118,1.5832795239130677,0.6334037380188299,0.04405581154428413,-0.052033684661759484,0.15286617667889088,0.17430134648421966,normal
13.846153846153847,1.0,1.9063545150501664,4.7793369825249155,2.7653275752670554,1.9144964789287373,0.5786006688374455,0.05486357834582027,-0.00427832227627376,0.15915494955938095,0.1965859488458861,normal
14.849498327759198,1.0,2.006688963210701,5.471905804414851,3.454448740202018,1.9177451602015827,0.6313063241665433,0.018579575994268627,-0.03947006862878122,0.18221220483643255,0.193749980889062,normal
15.551839464882944,1.0,2.006688963210703,5.381728070681851,3.3173475251588487,1.9676364867647975,0.616409354202495,0.041696672027232526,-0.014755086745961554,0.17931040587443106,0.19405921848707036,normal
15.85284280936455,1.0,1.8060200668896318,5.159495705784909,3.431107311193397,1.6287525065500739,0.665008269447996,0.02534010514484799,-0.04569053283542657,0.17197001505887757,0.1873784793032287,normal
15.050167224080267,1.0,1.5050167224080262,5.327543862010106,3.3937035287122495,1.8335505156649758,0.6370109033311232,0.044243486711354606,-0.04579749838394202,0.1775471896776834,0.17554679538212087,normal
14.749163879598662,1.0,1.505016722408028,4.637673778142105,2.9543569395526226,1.5836893442990534,0.6370342288497771,0.03988785315933922,-0.05647629076958745,0.15447198573272505,0.17250208273124779,normal
14.648829431438127,1.0,2.408026755852843,5.555782017068755,3.420814841242782,2.036903942930619,0.6157215726098432,0.0270490290189219,-0.018237956032726776,0.185002091892829,0.2077834894639915,normal
14.347826086956522,1.0,2.006688963210703,5.034595354808194,3.164449496678193,1.770176024965777,0.6285409795699877,0.018387940840600026,-0.03591192802045375,0.16767772114159576,0.19646497288656734,normal
15.150501672240804,1.0,1.7056856187290972,5.223394337677695,3.411513858468483,1.7135517206964128,0.6531220193748783,0.023002591433232668,-0.06197861630876398,0.1740127187028544,0.1832167538145783,normal
15.050167224080267,1.0,2.207357859531772,5.506754556146335,3.3542855093054893,2.052918432366244,0.6091220290456743,0.024595318361118768,-0.02692858236633584,0.18340784783172195,0.19863379078000593,normal
14.448160535117058,1.0,1.7056856187290972,5.331958044437977,3.2299479447499557,2.0048340377446463,0.605771447791773,0.05602164112000494,-0.03301379186365085,0.1776179993051442,0.17576595229495898,normal
15.752508361204013,1.0,1.7056856187290972,4.864483143188941,3.091326484166177,1.6743227844173707,0.6354891963926409,0.0479647541367068,-0.025248862010160456,0.1620703996452723,0.1857132195707877,normal
14.247491638795987,1.0,1.6053511705685626,4.904083341485886,2.946884656517601,1.8582004124371747,0.6009042772555782,0.05866363862702473,-0.028706798944078727,0.163394344707917,0.1758369569385186,normal
13.946488294314381,1.0,1.6053511705685626,5.344768000291022,3.104863307537466,2.1419582387045355,0.5809163852925872,0.07029322952890074,-0.017019933625849838,0.17810135578462769,0.17833961030910617,normal
15.953177257525084,1.0,2.107023411371239,5.522761002745266,3.4998967053982915,1.922818667261347,0.6337222818486682,0.029758583644344118,-0.03048930434589765,0.18393112979667767,0.19704080182082412,normal
15.45150501672241,1.0,2.0066889632107046,5.139043578740551,3.253386393281083,1.7867969482241912,0.6330723495139796,0.030990319001180634,-0.031688461679473215,0.17114820734001673,0.189885922723728,normal
15.050167224080267,1.0,1.4046822742474916,4.603136735217258,2.8933421782975977,1.6134969350879005,0.6285588163247293,0.06637761128185582,-0.051929852320464945,0.1534460100355689,0.16498011194715195,normal
15.652173913043478,1.0,1.4046822742474934,4.65861295514927,2.983357069768331,1.575840114875016,0.6403959929382764,0.05832272129105538,-0.047156842926404874,0.15516214344154772,0.17022127981293095,normal
15.150501672240804,1.0,2.006688963210701,5.211438857425012,3.2866373584612703,1.8253931689759209,0.6306583359695309,0.03568260902252458,-0.03799343687296144,0.17356465032076274,0.18878080488204388,normal
13.846153846153847,1.0,1.6053511705685608,4.977055830369155,2.8854849483250806,1.9953620282124536,0.5797573999750175,0.06708414292393676,-0.023272242001766807,0.16586363829908093,0.17711819499048556,normal
14.648829431438127,1.0,1.4046822742474934,4.4959319329126926,2.731110072927323,1.6676354969309775,0.6074625045647675,0.06842104247101755,-0.03818969573682966,0.1497976071338904,0.17177419392536492,normal
14.548494983277592,1.0,1.505016722408028,5.217565071826567,3.0797638599297112,2.039746018788076,0.5902684138946978,0.06277963181561826,-0.028590825446188916,0.17375660947415966,0.17211460132959813,normal
15.551839464882944,1.0,1.9063545150501682,4.992640001315431,3.2014098318413007,1.69173982271391,0.6412258505232875,0.02796343555231613,-0.045081381341523466,0.16624256486485275,0.18743032614195684,normal
14.749163879598662,1.0,1.7056856187290972,4.9308973765534505,3.0463166193398417,1.7866405126732299,0.6178016669353853,0.04616137919089569,-0.030753740795650075,0.1642753282546663,0.1843348261355328,normal
14.448160535117058,1.0,1.9063545150501682,5.281828281497257,3.3623800966674686,1.8196373573998557,0.6365939816350353,0.015165356935638297,-0.05234903045363877,0.17598395640426007,0.18689809134511876,normal
14.247491638795987,1.0,2.2073578595317738,5.193471576270502,3.0201353348653326,2.075884252655714,0.5815253419472076,0.04259814431267554,-0.028010623271996347,0.17293144601103586,0.19465313007460439,normal
15.250836120401338,1.0,1.9063545150501664,4.641926261780787,3.0738230923103513,1.4691619576797115,0.6621869711624739,0.022136165085392866,-0.04513743733892943,0.15456266298750643,0.19564290299287596,normal
15.351170568561873,1.0,2.207357859531772,5.494337925096438,3.455065751794932,1.9402809021826992,0.6288411448783333,0.02366220800009544,-0.04477439307588789,0.18301786127990616,0.18916181354656242,normal
14.849498327759198,1.0,1.7056856187290972,5.039645349692682,3.1835650759049914,1.7563813819006036,0.6317041883646477,0.03993271820298709,-0.037027661266175314,0.16783847649504466,0.18399071008680645,normal
14.147157190635452,1.0,1.9063545150501682,4.88637070927474,2.892732682001898,1.894811921055627,0.5920002499849735,0.04163779874970586,-0.027444546875277042,0.16284128296236872,0.19158175588701873,normal
14.147157190635452,1.0,2.006688963210701,5.331003919063502,3.3671834154544187,1.865360453173462,0.6316227611054372,0.017203833146631542,-0.03731075081982467,0.17756591396193125,0.19724016283689727,normal
14.949832775919733,1.0,1.7056856187290972,4.739915782681328,3.0169863821189553,1.6229956828233068,0.6365063262317642,0.035776249886556276,-0.04341106660113507,0.15792097909298297,0.18679742010453979,normal
14.147157190635452,1.0,1.8060200668896318,4.84433636686775,3.012055483589882,1.73316666056533,0.6217684435723129,0.028248856427065316,-0.048281594658141566,0.16141799247153726,0.1840760995493922,normal
14.147157190635452,1.0,2.207357859531772,5.730228775468448,3.4404199411114105,2.1898180086464096,0.6003983567357233,0.03262380166279542,-0.02501360081956656,0.19086679977285623,0.19767482795566452,normal
15.45150501672241,1.0,2.006688963210701,5.354444210543246,3.5493402180738087,1.7055064581083486,0.6628774300088983,0.013389220099604304,-0.04591300629106769,0.1783714699667704,0.19483502480964812,normal
14.347826086956522,1.0,1.7056856187290972,5.115274537217372,2.977043890366715,2.0399625783740403,0.5819910286582953,0.06799144224535418,-0.024160291833087256,0.17041338126171202,0.1747517658458028,normal
15.45150501672241,1.0,1.9063545150501682,5.008768092860634,3.203321422981903,1.706512998261279,0.6395427703886492,0.03253428927270228,-0.030459612743182762,0.1668098228897019,0.19661115902895365,normal
15.953177257525084,1.0,1.8060200668896318,5.039283807814519,3.178498039008697,1.760939138754121,0.6307440024411787,0.040596802991855044,-0.036542117455310594,0.16788561868949245,0.1826324194685489,normal
15.752508361204013,1.0,2.1070234113712374,5.282245236879265,3.442204256848891,1.7399783510908424,0.6516555180294658,0.012218672037444932,-0.03783096982691851,0.1758796236911612,0.19557884957364965,normal
15.45150501672241,1.0,1.6053511705685644,4.82960388562107,3.045996960679367,1.6851420617929151,0.6306929164765175,0.060712848680742004,-0.02832663696548441,0.1608561354397132,0.1841533397271596,normal
14.949832775919733,1.0,2.408026755852841,5.484011020374073,3.2874650888012136,2.0981044208887325,0.5994636181415819,0.028472269613649192,-0.023698988052643966,0.1826575823899927,0.20742030262591096,normal
14.247491638795987,1.0,1.9063545150501682,4.7208059393908135,2.862138084973422,1.7611106711080076,0.6062816648498961,0.037948741512565554,-0.02872629390030037,0.15722810249199157,0.1902545538316,normal
15.752508361204013,1.0,1.4046822742474916,4.397951587069107,2.8064107764036876,1.4947691708367579,0.6381177055284104,0.07460797442306288,-0.046115560179151194,0.14650346596177619,0.16779061818223281,normal
15.250836120401338,1.0,2.006688963210703,5.418951825903254,3.243345748331489,2.07734750566532,0.5985190221159339,0.06152917673912437,-0.015316533226180961,0.18052859507307564,0.1922520911545312,normal
14.448160535117058,1.0,2.2073578595317738,4.979537399869946,3.0882817901979633,1.7939476641893206,0.620194516393918,0.027545265790884055,-0.034793565955354724,0.1658498071665348,0.20128810370858843,normal
15.150501672240804,1.0,2.006688963210701,5.192323441650098,3.1999536813809657,1.8933580529765432,0.6162855062333614,0.03739205260580991,-0.022233869256495044,0.17298043262699522,0.1903524956394655,normal
15.351170568561873,1.0,2.1070234113712374,5.329824915035067,3.1494831035996937,2.0828936886332254,0.5909168036879229,0.05467480662869519,-0.013669663559387013,0.1775548312441352,0.19933512301547623,normal
14.046822742474916,1.0,1.9063545150501664,5.064428341990935,2.96038957909569,2.004723249174105,0.5845456542381152,0.043084471899221155,-0.03804624973653272,0.16872762484029621,0.18343760968327633,normal
15.351170568561873,1.0,2.1070234113712374,5.5264725020187155,3.3877338804735775,2.039987854783958,0.6130011284093246,0.04754191446075984,-0.016502123138277945,0.18403042298335387,0.19501206414370917,normal
15.150501672240804,1.0,2.30769230769231,6.316070025628541,3.817734865236421,2.3990381744412472,0.6044478368892139,0.02828126999510554,-0.01860801159630394,0.21037711119627742,0.19589683290666857,normal
14.147157190635452,1.0,2.207357859531772,5.138156177211932,3.036271850250487,2.0020983947158957,0.5909263449650733,0.033718798984887166,-0.005564475670952617,0.17116152786233238,0.20904231126080516,normal
15.752508361204013,1.0,1.9063545150501664,4.713789480764204,2.9522565967333385,1.6616524374107389,0.6263021732630312,0.041714993829916856,-0.022275614567225023,0.15702928929645182,0.19539222050955854,normal
14.147157190635452,1.0,2.1070234113712374,5.344125518047231,3.173691335666809,2.0710719686512737,0.593865418084833,0.027919108061496268,-0.026879368624880072,0.17794848477119588,0.19708410835012447,normal
14.949832775919733,1.0,2.408026755852843,5.54378193332933,3.4517214127903606,1.9928586080799078,0.6226293627128281,0.020451088436193855,-0.028650514878240285,0.18455179446745673,0.2052147319551747,normal
15.85284280936455,1.0,2.3076923076923066,5.572746954581158,3.6268905261688467,1.8463054964522543,0.6508263438260878,0.011329189008812125,-0.03620230752193998,0.18559600468688675,0.20506560806205232,normal
15.85284280936455,1.0,1.6053511705685626,4.8746218920863935,3.1995845268637675,1.5756524770159772,0.6563759399270931,0.03953537756403787,-0.036212775179552084,0.16231421204520408,0.18218324739498662,normal
14.448160535117058,1.0,1.9063545150501682,5.137281696972869,3.225601681442054,1.813675133029804,0.6278810217307824,0.02823125702906528,-0.051338674843520504,0.17110529339227565,0.18359925406095823,normal
14.849498327759198,1.0,2.1070234113712374,5.268125613369507,3.1848306749431776,1.9863484716291862,0.6045472162349608,0.040009602479763616,-0.024512102555327698,0.17549044316832066,0.19420262029168797,normal
13.846153846153847,1.0,1.5050167224080262,5.097178663727396,2.981757092561925,2.01880873024298,0.5849818671642331,0.07584325149180311,-0.02808148487757438,0.1699542396671948,0.17495177161851022,normal
14.849498327759198,1.0,1.7056856187290972,4.998205514198883,3.003099482513985,1.8952517078496616,0.600835534549741,0.04664050720631983,-0.02826589521627363,0.16655006291716257,0.18346800178180747,normal
15.050167224080267,1.0,1.9063545150501664,5.122188894389467,3.22121421967649,1.8015322990490183,0.6288745466954444,0.03563337893470915,-0.04050934679073996,0.1706697027831549,0.19041476041628372,normal
15.050167224080267,1.0,2.1070234113712374,5.097083432759598,3.3021581768812363,1.6956248454117169,0.6478524865828165,0.016116245313967537,-0.051013322037013434,0.16977751452836515,0.19875463590955825,normal
15.45150501672241,1.0,1.705685618729099,5.133774348653551,3.227175995785311,1.8073490585667045,0.6286166426467682,0.046933154051474336,-0.04251855817276366,0.17095860711724323,0.17850287775115486,normal
15.652173913043478,1.0,2.3076923076923066,5.492596551884244,3.480940591089677,1.9136032815618307,0.6337513701532991,0.02504900438125506,-0.02660235502846713,0.18299242161895235,0.20445994299527168,normal
15.45150501672241,1.0,1.9063545150501664,4.869436261200704,3.2337308311883115,1.5362318597801325,0.6640873105353784,0.01958028304356687,-0.05107249193537984,0.16216831903387421,0.19089305218867017,normal
15.250836120401338,1.0,1.9063545150501682,4.962152603568628,3.0474696722145076,1.8167184966158416,0.6141426745740787,0.046196649872314574,-0.025951752435876597,0.16526155218731092,0.189772449940328,normal
14.849498327759198,1.0,2.1070234113712374,5.432267224391131,3.4761176591213716,1.8565603455831352,0.6399018153734303,0.017632442977290053,-0.04982913516774077,0.18098757524241346,0.19312464773884647,normal
15.85284280936455,1.0,2.1070234113712356,5.27959906290252,3.339218677608338,1.8427480228522402,0.6324758068163018,0.046984310301886746,-0.027063009518379855,0.17578902845214847,0.19412897893281128,normal
14.448160535117058,1.0,2.2073578595317738,5.070796467857144,3.1726174986923326,1.798894806481112,0.6256645318299232,0.025656751868472317,-0.0339627741641926,0.16891600972554105,0.20217160372218038,normal
14.046822742474916,1.0,1.7056856187290972,4.9938567771867985,3.0858796986235957,1.8097796044403434,0.6179351622783296,0.03934470599642319,-0.045017203729099745,0.16634119943286096,0.18173924344402329,normal
14.347826086956522,1.0,1.9063545150501682,5.245533196506609,3.0941981235400533,2.0538756057361285,0.5898729465692519,0.05181309558931668,-0.018504395039269705,0.17468718547240672,0.18894426839530853,normal
